"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-178",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/76365181784a316b85ae49c7f956ed0e42ade03d/A3_dstat.csv 5",,,,"Date:","08 Sep 2023 13:54:57 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
"epoch","used","free","buf","cach","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","dsk/total:read","dsk/total:writ","net/total:recv","net/total:send","in","out","int","csw","1m","5m","15m"
1694181297,372364,30523912,29728,1064156,,,,,,,,0.130,0.460,0.490
1694181302,381788,30546280,29728,1032920,0.812,0.412,98.744,0.012,0,0,155.092,276615.931,10459.922,0,0,7043,7257,0.120,0.450,0.490
1694181307,381996,30534736,29728,1044180,0.087,0.037,99.817,0,0,0,0,2415477.074,58585.149,0,0,16901,11551,0.110,0.440,0.490
1694181312,381400,30529904,29740,1049500,0.362,0.150,99.449,0.012,0,0,40.000,1143074.313,28319.585,0,0,9496,6603,0.100,0.440,0.480
1694181317,381556,30523808,29740,1055292,0.050,0.013,99.901,0,0,0,2.400,1238039.285,30014.888,0,0,9156,6329,0.090,0.430,0.480
1694181322,382488,30517004,29740,1061024,0.037,0.062,99.874,0,0,0,0,1223447.234,29496.140,0,0,8670,5978,0.080,0.420,0.480
1694181327,379448,30516772,29740,1064212,0.312,0.187,99.512,0,0,0,12.000,677958.766,18053.546,0,0,6920,5343,0.080,0.410,0.480
1694181332,379400,30516820,29740,1064204,0,0.013,100.002,0,0.013,0,205.605,0,0,0,0,648,826,0.070,0.410,0.470
1694181337,1049628,29846476,29740,1064320,5.475,0.675,93.761,0.012,0,0,3015.946,5755.296,3857.131,0,0,31775,54716,0.220,0.430,0.480
1694181342,1053984,29842096,29748,1064336,0.112,0,99.800,0,0,0,3428.794,1855.997,1215.598,0,0,2150,3353,0.210,0.430,0.480
1694181347,1105244,29790836,29748,1064336,2.137,0.225,97.500,0,0,0,32.800,58119.130,302145.037,0,0,23073,34902,0.190,0.420,0.480
1694181352,1518296,29377772,29748,1064348,0.212,0.225,99.437,0,0,0,9.600,6930.585,6659.385,0,0,2779,4096,0.170,0.410,0.470
1694181357,2248616,28647440,29748,1064360,3.987,1.025,94.937,0,0.012,0,4.800,71199455.083,10779302.636,0,0,139240,106797,0.240,0.420,0.480
1694181362,2885720,28010336,29748,1064360,4.816,1.476,93.371,0,0,0,81.651,368944325.970,15057183.180,0,0,388649,259805,0.300,0.430,0.480
1694181367,2887428,28008620,29748,1064368,2.986,0.737,95.903,0,0,0,18.389,354202906.789,7724781.061,0,0,313406,230941,0.360,0.440,0.480
1694181372,3420600,27475440,29756,1064368,3.587,1.437,94.287,0,0.012,0,12.800,447692170.709,8427603.149,0,0,430307,280718,0.570,0.480,0.500
1694181377,5631568,25264472,29756,1064368,2.237,2.087,95.269,0,0,0,2.400,255542712.489,7347682.356,0,0,250731,158277,0.600,0.490,0.500
1694181382,9392504,21503500,29756,1064404,2.577,2.864,93.651,0,0,0,0,383179084.993,6674336.158,0,0,363677,234324,0.720,0.520,0.510
1694181387,10047136,20848864,29756,1064408,3.086,1.224,95.228,0,0.012,0,2.399,450552733.536,6106821.429,0,0,343022,272123,0.660,0.510,0.500
1694181392,10168296,20727684,29756,1064428,2.937,1.125,95.112,0,0,0,0,453816316.604,11735737.981,0,0,384109,293840,0.690,0.520,0.510
1694181397,10589856,20306120,29756,1064432,1.012,0.675,98.025,0,0,0,5.600,36840385.134,9109609.296,0,0,132722,103304,0.710,0.530,0.510
1694181402,10823392,20072576,29764,1064432,0.813,0.438,98.639,0,0,0,15.200,20119372.405,5193721.255,0,0,79154,58986,0.650,0.520,0.510
1694181407,13129180,17766788,29764,1064432,1.887,1.937,95.573,0,0.025,0,0,228421157.955,13829849.020,0,0,235116,177172,0.600,0.510,0.500
1694181412,14226668,16669288,29764,1064444,1.250,1.213,97.165,0,0.013,0,8.800,104449177.409,12530117.665,0,0,169759,125521,0.630,0.520,0.510
1694181417,16677544,14218404,29764,1064452,3.650,2.237,93.836,0,0,0,4.800,390504682.834,19401524.898,0,0,336832,265460,0.580,0.510,0.500
1694181422,16680968,14214968,29764,1064464,3.363,0.975,95.438,0,0,0,9.600,470812325.862,9461685.508,0,0,353430,291309,0.540,0.500,0.500
1694181427,16738708,14157228,29764,1064464,3.027,1.038,95.610,0,0,0,3.202,460265684.050,5779249.769,0,0,334568,275347,0.570,0.510,0.500
1694181432,16856640,14039292,29764,1064468,2.961,0.987,95.465,0,0,0,2.398,458824189.466,5652904.678,0,0,341416,274013,0.530,0.500,0.500
1694181437,16856492,14039404,29772,1064496,3.525,0.950,95.037,0,0.012,0,12.000,477779671.976,14475885.219,0,0,364150,304413,0.480,0.490,0.500
1694181442,16856572,14039276,29772,1064544,3.125,0.937,95.725,0,0,0,0,471555953.710,6230477.231,0,0,325811,278912,0.530,0.500,0.500
1694181447,16856040,14039804,29772,1064548,3.175,0.825,95.725,0,0,0,0,471510488.621,5466074.532,0,0,330683,279264,0.480,0.490,0.500
1694181452,16864400,14031420,29772,1064572,3.815,0.976,95.221,0,0.013,0,3.202,476131372.946,12147668.837,0,0,351100,297787,0.440,0.480,0.490
1694181457,16864068,14031748,29772,1064576,3.213,0.975,95.276,0,0.013,0,0,473926583.519,8725758.709,0,0,379697,295038,0.410,0.470,0.490
1694181462,16864460,14031356,29772,1064576,3.173,1.062,95.402,0,0,0,5.596,454928134.477,5890146.915,0,0,407948,282703,0.460,0.480,0.490
1694181467,16865896,14029888,29780,1064600,2.952,1.051,95.111,0.013,0,0,10.407,436636316.133,10781640.464,0,0,397810,287515,0.500,0.490,0.500
1694181472,16865264,14030520,29780,1064600,2.186,0.937,96.150,0,0,0,15.990,282652578.582,16941752.486,0,0,305127,233419,0.620,0.520,0.510
1694181477,16866172,14029604,29780,1064608,1.075,0.288,98.652,0,0,0,12.800,145002566.640,1976882.044,0,0,102762,89388,0.570,0.510,0.500
1694181482,16866364,14029412,29780,1064608,0.025,0.012,99.925,0,0.012,0,4.800,1541.799,1650.399,0,0,1496,2424,0.520,0.500,0.500
1694181487,16864592,14031172,29780,1064616,0.450,0.050,99.376,0,0,0,0,27781.308,109884.240,0,0,9983,12912,0.480,0.490,0.500
1694181492,386504,30509280,29780,1064596,0.025,0.562,99.374,0,0,0,0,4427.167,3340.262,0,0,2412,976,0.440,0.480,0.490
1694181497,386504,30509280,29788,1064588,0.013,0,99.989,0,0,0,11.200,399.604,291.603,0,0,337,479,0.410,0.470,0.490
