"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-231",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/76365181784a316b85ae49c7f956ed0e42ade03d/A6_dstat.csv 5",,,,"Date:","08 Sep 2023 13:54:57 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
"epoch","used","free","buf","cach","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","dsk/total:read","dsk/total:writ","net/total:recv","net/total:send","in","out","int","csw","1m","5m","15m"
1694181297,385884,30512788,29220,1063724,,,,,,,,0.060,0.020,0
1694181302,394540,30536820,29220,1031572,0.749,0.462,98.711,0,0,0,3.197,78011.020,4787.879,0,0,5843,6271,0.060,0.010,0
1694181307,395004,30532080,29220,1035836,0.013,0.038,99.913,0,0,0,7.200,909950.300,21958.220,0,0,6853,4712,0.050,0.010,0
1694181312,395692,30526676,29232,1040540,0.025,0.012,99.887,0,0.012,0,62.400,1034888.109,23458.339,0,0,7382,4955,0.050,0.010,0
1694181317,395784,30521936,29232,1045084,0.050,0.025,99.900,0,0,0,0,994467.027,22733.891,0,0,7219,4831,0.040,0.010,0
1694181322,396696,30515864,29232,1050204,0.350,0.150,99.450,0,0,0,0,1127988.046,27591.367,0,0,8928,6201,0.040,0.010,0
1694181327,396616,30511212,29232,1054936,0.025,0.025,99.888,0,0,0,12.000,1042971.903,25558.661,0,0,5715,4894,0.040,0.010,0
1694181332,396672,30503148,29232,1062944,0.075,0.038,99.838,0.025,0.013,0,168.001,1709205.099,41745.559,0,0,9130,8141,0.030,0.010,0
1694181337,394332,30504212,29232,1063804,0.387,0.125,99.511,0.025,0,0,3015.968,78517.168,3269.165,0,0,2972,2540,0.030,0.010,0
1694181342,394316,30504220,29240,1063804,0,0,99.987,0,0,0,17.600,25.200,25.200,0,0,376,563,0.030,0.010,0
1694181347,394496,30504040,29240,1063804,0.025,0,99.963,0,0,0,11.200,64.200,64.200,0,0,650,1010,0.020,0.010,0
1694181352,394552,30503976,29240,1063812,0.037,0,99.950,0,0.012,0,3408.797,376.000,376.000,0,0,624,935,0.020,0.010,0
1694181357,394552,30503976,29240,1063812,0.025,0,99.964,0,0,0,3.200,8.400,8.400,0,0,321,522,0.020,0.010,0
1694181362,394552,30503976,29240,1063812,0,0,99.988,0,0,0,2.400,0,0,0,0,289,477,0.020,0.010,0
1694181367,394548,30503976,29240,1063816,0.012,0,99.999,0,0,0,203.998,64.199,64.199,0,0,635,819,0.020,0.010,0
1694181372,394580,30503944,29240,1063816,0,0,99.976,0,0,0,8.000,638.005,466.804,0,0,485,752,0.020,0.010,0
1694181377,394784,30503692,29248,1063852,0.012,0,99.987,0,0,0,16.000,64.199,64.199,0,0,392,551,0.010,0.010,0
1694181382,394752,30503724,29248,1063852,0,0,100.000,0,0,0,0,8.400,8.400,0,0,299,495,0.010,0.010,0
1694181387,394752,30503724,29248,1063852,0.037,0,99.987,0,0,0,24.000,64.200,64.200,0,0,331,514,0.010,0.010,0
1694181392,394752,30503724,29248,1063852,0,0,99.989,0,0.013,0,0,0,0,0,0,315,498,0.010,0.010,0
1694181397,394752,30503724,29248,1063852,0,0,99.999,0,0,0,2.400,64.199,64.199,0,0,332,502,0.010,0.010,0
1694181402,394752,30503724,29248,1063852,0.013,0.013,99.989,0,0,0,4.800,0,0,0,0,271,456,0.010,0,0
1694181407,395264,30503212,29256,1063844,0,0.012,99.937,0,0,0,9.600,64.199,64.199,0,0,495,750,0.010,0,0
1694181412,395264,30503212,29256,1063844,0.013,0,100.001,0,0,0,9.600,0,0,0,0,300,490,0.010,0,0
1694181417,395228,30503228,29256,1063864,0.012,0,99.961,0,0,0,1.600,64.199,64.199,0,0,495,844,0.010,0,0
1694181422,395228,30503228,29256,1063864,0,0,99.989,0,0,0,6.400,0,0,0,0,285,474,0,0,0
1694181427,395228,30503228,29256,1063864,0.013,0,99.975,0,0,0,0,64.200,64.200,0,0,317,533,0,0,0
1694181432,395228,30503228,29256,1063864,0,0,100.000,0,0,0,0,0,0,0,0,277,493,0,0,0
1694181437,395228,30503228,29264,1063856,0.025,0,99.999,0,0.012,0,4.000,64.199,64.199,0,0,411,579,0,0,0
1694181442,394656,30503740,29264,1063916,0,0,100.001,0,0,0,0,8.400,8.400,0,0,275,472,0,0,0
1694181447,394620,30503772,29264,1063920,0.013,0,99.975,0,0,0,0,64.200,64.200,0,0,347,549,0,0,0
1694181452,394620,30503772,29264,1063920,0.012,0,99.987,0,0,0,2.400,0,0,0,0,303,492,0,0,0
1694181457,394620,30503772,29264,1063920,0.013,0,100.000,0,0,0,0.800,64.200,64.200,0,0,304,491,0,0,0
1694181462,394612,30503772,29268,1063924,0,0,100.000,0,0,0,4.000,0,0,0,0,273,466,0,0,0
1694181467,394612,30503772,29276,1063916,0.025,0,99.924,0,0,0,8.800,64.200,64.200,0,0,651,1023,0,0,0
1694181472,394612,30503772,29276,1063916,0.013,0,99.975,0,0,0,19.200,0,0,0,0,298,500,0,0,0
1694181477,394612,30503772,29276,1063916,0.013,0.013,100.000,0,0.013,0,0,88.200,75.800,0,0,347,548,0,0,0
1694181482,394664,30503700,29276,1063936,0.025,0,99.974,0,0,0,2.400,331.997,318.197,0,0,470,778,0,0,0
1694181487,394664,30503700,29276,1063936,0,0,99.938,0,0,0,0,0,0,0,0,336,575,0,0,0
1694181492,394664,30503700,29276,1063936,0,0,100.001,0,0,0,0.800,0,0,0,0,308,513,0,0,0
1694181497,394584,30503732,29284,1063976,0.012,0.012,99.974,0,0,0,10.400,72.599,72.599,0,0,425,586,0,0,0
1694181502,394584,30503732,29284,1063976,0,0.013,100.001,0,0,0,0,0,0,0,0,279,460,0,0,0
1694181507,394584,30503732,29284,1063976,0.050,0,99.987,0,0.012,0,0,64.200,64.200,0,0,339,522,0,0,0
1694181512,394584,30503732,29284,1063976,0,0,99.975,0,0,0,2.400,0,0,0,0,301,502,0,0,0
1694181517,394584,30503732,29284,1063976,0.012,0,99.999,0,0,0,0,64.200,64.200,0,0,312,505,0,0,0
1694181522,394584,30503732,29284,1063976,0,0,100.001,0,0.013,0,0,12.400,12.400,0,0,267,463,0,0,0
