"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-166",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/006d803341a234a38621ab612e77220c1a0e03ac/A4_dstat.csv 5",,,,"Date:","08 Sep 2023 13:44:27 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
"epoch","used","free","buf","cach","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","dsk/total:read","dsk/total:writ","net/total:recv","net/total:send","in","out","int","csw","1m","5m","15m"
1694180667,385164,30279788,29088,1066236,,,,,,,,0.110,0.430,0.410
1694180672,391000,30306024,29088,1034612,0.699,0.225,99.048,0,0,0,134.261,166568.934,7256.096,0,0,4991,4151,0.100,0.420,0.400
1694180677,391556,30296764,29088,1043316,0.063,0.025,99.863,0,0.013,0,0,1863453.854,44843.379,0,0,13120,8745,0.090,0.410,0.400
1694180682,392444,30290156,29100,1048992,0.288,0.163,99.544,0.013,0.013,0,26.402,1211070.975,30429.530,0,0,9871,6673,0.080,0.410,0.400
1694180687,393744,30279340,29100,1058364,0.162,0.100,99.705,0,0,0,21.598,2021705.442,48199.939,0,0,14216,9361,0.080,0.400,0.400
1694180692,393224,30272004,29100,1066020,0.050,0.050,99.871,0,0,0,8.801,1634355.867,39434.136,0,0,11464,7627,0.070,0.390,0.390
1694180697,390136,30274728,29100,1066376,0.350,0.075,99.466,0.050,0.012,0,6625.029,78216.058,3092.133,0,0,3334,3111,0.060,0.390,0.390
1694180702,390136,30274728,29100,1066376,0,0,99.989,0,0,0,0,0,0,0,0,290,467,0.060,0.380,0.390
1694180707,390132,30274728,29100,1066380,0.025,0,99.999,0,0,0,0,286.197,226.198,0,0,343,511,0.050,0.370,0.390
1694180712,390132,30274728,29108,1066372,0,0,99.989,0,0,0,19.200,25.200,25.200,0,0,309,509,0.050,0.370,0.380
1694180717,999644,29665056,29108,1066532,3.412,0.525,96.099,0,0,0,0,5322.733,3701.953,0,0,18515,31179,0.040,0.360,0.380
1694180722,1491080,29173576,29108,1066576,3.187,0.425,96.187,0,0.012,0,221.600,2416.000,6021.599,0,0,14906,25369,0.040,0.350,0.380
1694180727,1691108,28973524,29108,1066600,3.888,1.225,94.632,0,0,0,0,566415.396,25332497.809,0,0,210125,276437,0.120,0.370,0.380
1694180732,1976460,28688160,29108,1066612,1.700,1.650,96.437,0,0,0,0,751836.787,34995272.434,0,0,266360,349083,0.350,0.410,0.400
1694180737,2177532,28487076,29108,1066624,0.975,1.213,97.501,0,0.025,0,0,556500.275,23802434.340,0,0,207129,264967,0.320,0.400,0.390
1694180742,2569688,28094900,29108,1066644,2.412,1.925,95.212,0,0,0,0,1021325.732,49806899.018,0,0,357229,463092,0.380,0.410,0.400
1694180747,2594948,28069620,29116,1066656,1.025,0.938,97.963,0,0.013,0,21.600,433018.693,19215011.344,0,0,163128,212178,0.350,0.410,0.400
1694180752,2603808,28060748,29116,1066668,1.538,1.175,96.988,0,0.013,0,6.400,660094.324,31964441.950,0,0,237797,309799,0.320,0.400,0.390
1694180757,2610512,28054028,29116,1066684,1.912,1.650,95.862,0,0,0,24.800,984015.019,50208145.750,0,0,340894,444592,0.290,0.390,0.390
1694180762,2640676,28023852,29116,1066696,1.700,1.350,96.374,0,0,0,0,836730.376,42405852.878,0,0,292828,383515,0.350,0.400,0.390
1694180767,2643124,28021388,29116,1066712,1.388,1.213,97.000,0,0,0,0,704221.786,34368028.515,0,0,249821,326996,0.560,0.450,0.410
1694180772,2642688,28021808,29116,1066728,2.125,1.875,95.713,0,0,0,0,1041836.442,51607901.008,0,0,361509,470614,0.520,0.440,0.410
1694180777,2651548,28012892,29124,1066776,1.250,1.175,96.988,0,0.013,0,25.600,709752.981,34885922.521,0,0,253844,332962,0.470,0.430,0.400
1694180782,2880024,27784400,29124,1066792,1.325,1.438,96.651,0,0.013,0,5.600,745146.769,35999244.595,0,0,266690,347340,0.440,0.420,0.400
1694180787,2883084,27781328,29124,1066804,1.312,1.375,96.962,0,0,0,23.200,720314.968,35249071.851,0,0,257630,335761,0.400,0.420,0.400
1694180792,2883620,27780772,29124,1066820,1.300,1.162,97.049,0,0,0,0.800,694944.708,33498373.209,0,0,249435,326832,0.450,0.430,0.400
1694180797,2884104,27780272,29124,1066836,1.187,1.162,97.037,0,0.025,0,0,705632.271,34754165.593,0,0,250010,330948,0.410,0.420,0.400
1694180802,2907780,27756576,29124,1066856,1.363,1.438,96.988,0,0,0,0,716762.097,33565028.799,0,0,258999,339133,0.620,0.460,0.410
1694180807,3062352,27601976,29132,1066876,1.413,1.450,96.963,0,0.013,0,8.000,689663.476,33978634.791,0,0,246970,322963,0.570,0.450,0.410
1694180812,3330472,27333848,29132,1066884,1.362,1.350,96.975,0,0,0,15.200,662033.608,32104012.813,0,0,237480,311041,0.520,0.450,0.410
1694180817,3617444,27046824,29132,1066904,1.437,1.450,96.806,0,0,0,23.198,707062.633,34393333.359,0,0,249800,330285,0.480,0.440,0.410
1694180822,4035600,26628652,29132,1066920,2.050,2.063,95.569,0,0,0,0,997992.865,49673159.171,0,0,344291,450843,0.680,0.480,0.420
1694180827,4324684,26339556,29132,1066932,1.487,1.387,96.805,0,0,0,1.600,701518.168,34130965.961,0,0,252041,328686,0.630,0.470,0.420
1694180832,4620968,26043260,29132,1066944,1.500,1.525,96.807,0,0,0,0,712470.718,35126610.724,0,0,254293,332298,0.580,0.460,0.420
1694180837,4909468,25754688,29140,1067004,1.425,1.650,96.775,0.012,0.012,0,12.800,698851.142,34031638.143,0,0,251104,327379,0.530,0.460,0.410
1694180842,5326324,25337812,29140,1067024,1.875,1.837,95.612,0,0,0,5.600,993871.025,49612739.749,0,0,346224,450754,0.490,0.450,0.410
1694180847,5333704,25330408,29140,1067048,0.112,0.050,99.794,0,0,0,22.399,14495.116,551236.775,0,0,6745,8895,0.450,0.440,0.410
1694180852,5333844,25330152,29140,1067164,0.175,0.012,99.825,0,0,0,0,1223.998,1157.198,0,0,1766,2268,0.410,0.430,0.410
1694180857,5334040,25329956,29140,1067164,0.013,0.013,99.963,0,0.038,0,0,0,0,0,0,653,1084,0.380,0.430,0.400
1694180862,5334340,25329656,29140,1067164,0,0,99.975,0,0,0,0.800,8.400,8.400,0,0,464,776,0.350,0.420,0.400
1694180867,5334284,25329704,29148,1067164,0.013,0.013,99.963,0,0,0,20.800,64.200,64.200,0,0,540,844,0.320,0.410,0.400
1694180872,5334300,25329688,29148,1067164,0,0,99.987,0,0.012,0,6.400,0,0,0,0,473,800,0.290,0.400,0.400
1694180877,5334276,25329704,29148,1067172,0,0,100.000,0,0.012,0,0,64.200,64.200,0,0,515,823,0.270,0.400,0.390
1694180882,5334276,25329704,29148,1067172,0.012,0.012,99.987,0,0,0,3.200,0,0,0,0,512,818,0.250,0.390,0.390
1694180887,5334292,25329688,29148,1067172,0.012,0.012,99.962,0,0.012,0,25.600,64.200,64.200,0,0,577,911,0.230,0.380,0.390
1694180892,5334276,25329704,29148,1067172,0,0.013,99.988,0,0,0,0,0,0,0,0,511,859,0.210,0.380,0.390
1694180897,5334492,25329436,29156,1067212,0,0,99.975,0,0.013,0,8.800,64.200,64.200,0,0,581,893,0.190,0.370,0.380
1694180902,5334744,25329184,29156,1067212,0,0.012,99.962,0,0,0,4.800,0,0,0,0,478,798,0.180,0.360,0.380
1694180907,5334708,25329216,29156,1067216,0.025,0.025,99.975,0,0,0,5.600,64.200,64.200,0,0,571,880,0.160,0.360,0.380
1694180912,5334708,25329216,29156,1067216,0,0,99.988,0,0,0,0,0,0,0,0,496,834,0.150,0.350,0.380
1694180917,5334748,25329176,29156,1067216,0.038,0.013,99.913,0,0.025,0,0,72.600,72.600,0,0,948,1371,0.140,0.350,0.370
1694180922,5334772,25329152,29156,1067216,0,0.013,99.975,0,0.013,0,3.200,0,0,0,0,503,810,0.130,0.340,0.370
1694180927,5334736,25329176,29164,1067220,0.012,0.012,99.987,0,0,0,7.200,64.200,64.200,0,0,531,865,0.120,0.330,0.370
1694180932,5334760,25329152,29164,1067220,0.013,0.025,99.975,0,0,0,9.600,0,0,0,0,518,824,0.110,0.330,0.370
1694180937,5334732,25329176,29164,1067224,0.012,0,99.975,0,0,0,5.600,64.200,64.200,0,0,570,901,0.100,0.320,0.360
1694180942,5334756,25329152,29164,1067224,0,0.012,99.975,0,0,0,0,0,0,0,0,479,796,0.090,0.320,0.360
1694180947,5334984,25328924,29164,1067224,0,0.013,99.975,0,0.013,0,0,64.200,64.200,0,0,547,838,0.080,0.310,0.360
1694180952,5335000,25328900,29172,1067224,0.013,0.013,99.988,0,0,0,9.600,0,0,0,0,512,844,0.080,0.310,0.360
1694180957,5334936,25328924,29172,1067264,0.025,0,99.963,0,0,0,0,64.200,64.200,0,0,568,871,0.070,0.300,0.360
1694180962,5334960,25328900,29172,1067264,0,0,99.987,0,0,0,6.400,0,0,0,0,492,810,0.060,0.300,0.350
