"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-178",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/006d803341a234a38621ab612e77220c1a0e03ac/A3_dstat.csv 5",,,,"Date:","08 Sep 2023 13:44:27 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
"epoch","used","free","buf","cach","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","dsk/total:read","dsk/total:writ","net/total:recv","net/total:send","in","out","int","csw","1m","5m","15m"
1694180667,386292,30510720,29524,1063412,,,,,,,,0.160,0.550,0.530
1694180672,389684,30539692,29524,1031656,0.749,0.262,99.010,0,0,0,39.959,163169.010,7786.165,0,0,5144,4269,0.150,0.540,0.530
1694180677,389368,30536392,29524,1035272,0.025,0.025,99.900,0,0,0,0,780687.244,19460.196,0,0,5691,4298,0.130,0.540,0.520
1694180682,389916,30530848,29536,1040232,0.050,0.038,99.922,0,0.013,0,36.822,1063992.552,26807.783,0,0,6162,5574,0.120,0.530,0.520
1694180687,389896,30526752,29536,1044232,0.062,0,99.903,0,0,0,0.800,853545.141,21204.383,0,0,5122,4627,0.110,0.520,0.520
1694180692,392168,30519120,29536,1049460,0.375,0.138,99.463,0,0,0,8.800,1126054.776,31167.444,0,0,8512,6589,0.180,0.530,0.520
1694180697,391744,30513628,29536,1055228,0.050,0.037,99.825,0.012,0,0,191.999,1240911.188,31262.669,0,0,8628,6781,0.170,0.520,0.520
1694180702,391332,30506344,29536,1062712,0.063,0.088,99.813,0,0,0,38.400,1674282.111,42253.245,0,0,11714,8892,0.160,0.510,0.520
1694180707,1058536,29838292,29536,1063544,5.962,0.787,93.137,0.037,0,0,3017.592,83967.982,7072.782,0,0,32794,54003,0.380,0.550,0.530
1694180712,1057224,29839580,29544,1063560,0.187,0.025,99.825,0,0,0,25.600,2413.597,1822.998,0,0,2146,3290,0.350,0.540,0.530
1694180717,1106680,29790152,29544,1063564,2.138,0.250,97.550,0,0,0,28.800,61091.710,298264.137,0,0,23267,35029,0.320,0.530,0.520
1694180722,1522340,29374440,29544,1063616,0.475,0.275,99.196,0.038,0.013,0,3409.203,9927.233,15647.795,0,0,3890,4748,0.300,0.520,0.520
1694180727,2723168,28173608,29544,1063620,7.537,2.325,89.599,0,0,0,3.200,389201536.025,10413828.544,0,0,368276,327612,0.270,0.510,0.520
1694180732,2724612,28172148,29544,1063636,2.925,1.375,95.363,0,0.013,0,178.401,176480720.627,13320660.419,0,0,297546,295206,0.330,0.520,0.520
1694180737,3428432,27468320,29544,1063644,2.163,1.600,95.926,0.013,0,0,129.602,143427039.524,9636079.833,0,0,270966,253572,0.310,0.510,0.520
1694180742,5469464,25427260,29556,1063660,3.987,2.712,92.775,0,0.012,0,19.200,294391686.512,18614032.067,0,0,417767,372919,0.280,0.500,0.510
1694180747,6147688,24749036,29556,1063660,1.924,1.599,96.356,0,0,0,2.399,59607635.644,8084646.340,0,0,243254,224937,0.260,0.490,0.510
1694180752,6783472,24113252,29556,1063660,3.412,1.812,93.561,0,0,0,9.600,430616853.304,12859894.993,0,0,425763,379831,0.400,0.520,0.520
1694180757,8406244,22490456,29556,1063684,3.940,2.714,92.955,0,0,0,2.401,288984406.697,18951399.005,0,0,425564,391085,0.370,0.510,0.520
1694180762,12720472,18176236,29556,1063708,4.425,4.587,91.199,0,0.025,0,0,426066608.894,16281235.775,0,0,447391,356102,0.500,0.540,0.530
1694180767,16051036,14845664,29556,1063732,3.638,3.538,92.727,0.013,0,0,97.602,327445322.200,13493471.433,0,0,394695,324146,0.460,0.530,0.520
1694180772,16490640,14406052,29564,1063732,4.000,2.162,93.712,0,0.012,0,44.000,215376909.519,19435312.520,0,0,422589,395035,0.420,0.520,0.520
1694180777,16530780,14365888,29564,1063756,4.437,1.975,93.361,0,0,0,1.600,450587262.026,13901472.239,0,0,461016,399566,0.390,0.510,0.520
1694180782,16553760,14342852,29564,1063812,4.450,1.900,93.651,0,0.013,0,0,440406292.444,14191378.164,0,0,463264,402343,0.440,0.520,0.520
1694180787,16594960,14301628,29564,1063836,4.375,1.775,93.586,0,0,0,4.800,441513958.644,13962454.421,0,0,466251,401670,0.400,0.510,0.520
1694180792,16594908,14301660,29564,1063856,4.075,1.813,93.525,0,0,0,0,449975088.195,13431674.686,0,0,470964,403001,0.450,0.520,0.520
1694180797,16595804,14300732,29564,1063888,4.225,1.687,93.512,0,0,0,3.200,454955127.660,13873090.736,0,0,455915,400933,0.490,0.530,0.520
1694180802,16596392,14300124,29564,1063908,3.338,1.538,94.638,0,0.013,0,0,298351454.433,13418148.847,0,0,417050,369462,0.450,0.520,0.520
1694180807,16602008,14294500,29572,1063908,2.750,1.625,95.287,0,0,0,63.200,219905047.790,13311727.977,0,0,360355,329740,0.420,0.510,0.520
1694180812,16604108,14292380,29572,1063928,2.973,1.487,94.918,0,0,0,27.184,280080688.542,12846321.531,0,0,403393,360805,0.460,0.520,0.520
1694180817,16603088,14293396,29572,1063932,3.975,1.663,93.776,0,0,0,8.800,426418883.013,13737829.887,0,0,437906,391076,0.510,0.520,0.520
1694180822,16605332,14291116,29572,1063968,3.727,1.876,93.992,0,0.013,0,2.401,309249659.852,18818327.212,0,0,445338,417396,0.470,0.520,0.520
1694180827,16603376,14293068,29572,1063972,3.535,1.736,94.069,0,0,0,0,399952575.865,13549994.004,0,0,437263,382512,0.430,0.510,0.520
1694180832,16603936,14292488,29572,1063992,4.540,1.851,93.455,0,0,0,5.603,453229192.444,13961757.167,0,0,468993,401108,0.630,0.550,0.530
1694180837,16603072,14293324,29580,1064012,4.150,1.662,93.561,0,0,0,24.000,447644448.009,13569481.338,0,0,467855,400270,0.660,0.560,0.530
1694180842,16604468,14291844,29580,1064096,4.425,1.975,93.100,0,0,0,0.800,439575182.515,18842431.368,0,0,502905,445854,0.690,0.560,0.540
1694180847,16605848,14290456,29580,1064104,0.175,0.050,99.719,0,0.012,0,27.185,15091888.359,268243.447,0,0,16061,14119,0.640,0.550,0.530
1694180852,16607108,14289192,29580,1064108,0.075,0.012,99.900,0,0,0,4.800,1450.398,1884.397,0,0,1602,2565,0.580,0.540,0.530
1694180857,16609792,14286488,29580,1064128,0.325,0.025,99.662,0,0,0,0,14544.594,29282.388,0,0,3492,4612,0.540,0.540,0.530
1694180862,389688,30506624,29580,1064096,0.050,0.562,99.300,0,0,0,3.200,485.599,584.399,0,0,3858,3518,0.490,0.530,0.520
1694180867,389668,30506632,29588,1064100,0,0,100.000,0,0,0,10.400,0,0,0,0,325,545,0.450,0.520,0.520
1694180872,389668,30506632,29588,1064100,0.013,0,99.976,0,0,0,16.000,0,0,0,0,274,461,0.420,0.510,0.520
1694180877,389668,30506632,29588,1064100,0,0.012,100.000,0,0,0,0.800,72.600,72.600,0,0,341,548,0.380,0.500,0.520
1694180882,389604,30506696,29588,1064100,0.013,0,100.000,0,0,0,3.200,0,0,0,0,293,474,0.350,0.490,0.510
1694180887,389600,30506696,29588,1064104,0,0,99.974,0,0,0,5.600,64.199,64.199,0,0,391,627,0.320,0.480,0.510
1694180892,389600,30506696,29588,1064104,0,0,99.976,0,0.013,0,0,0,0,0,0,289,484,0.300,0.470,0.510
1694180897,389592,30506696,29596,1064104,0.025,0,99.987,0,0.012,0,18.400,64.200,64.200,0,0,344,534,0.270,0.470,0.500
1694180902,389556,30506696,29596,1064140,0.013,0,99.988,0,0.013,0,0,0,0,0,0,325,504,0.250,0.460,0.500
1694180907,389552,30506696,29596,1064144,0.062,0,99.974,0,0,0,1.600,64.199,64.199,0,0,460,713,0.230,0.450,0.500
1694180912,389552,30506696,29596,1064144,0,0,99.989,0,0,0,3.200,0,0,0,0,322,494,0.210,0.440,0.500
1694180917,389596,30506648,29596,1064148,0.012,0.012,99.962,0,0,0,1.600,64.200,64.200,0,0,905,1447,0.200,0.440,0.490
1694180922,389596,30506648,29596,1064148,0,0,100.001,0,0,0,0,0,0,0,0,290,487,0.180,0.430,0.490
1694180927,389588,30506648,29604,1064148,0.012,0,99.987,0,0,0,7.200,74.599,74.599,0,0,317,517,0.160,0.420,0.490
1694180932,389588,30506648,29604,1064148,0,0,99.976,0,0,0,8.800,8.400,8.400,0,0,277,451,0.150,0.410,0.480
1694180937,389548,30506680,29604,1064156,0,0,99.999,0,0,0,0,74.599,74.599,0,0,335,546,0.140,0.410,0.480
1694180942,389540,30506680,29612,1064156,0.013,0,99.988,0,0.013,0,14.400,0,0,0,0,311,495,0.130,0.400,0.480
1694180947,389540,30506680,29612,1064156,0.012,0,100.000,0,0,0,2.400,74.600,74.600,0,0,346,556,0.120,0.390,0.470
1694180952,389540,30506680,29612,1064156,0.013,0,99.976,0,0,0,0,0,0,0,0,289,472,0.110,0.390,0.470
1694180957,393068,30503152,29612,1064156,0.025,0,99.987,0,0,0,4.800,64.200,64.200,0,0,334,525,0.100,0.380,0.470
1694180962,393032,30503152,29612,1064192,0,0,99.975,0,0.012,0,0,0,0,0,0,312,486,0.090,0.370,0.470
