"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-178",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/838be0c960259585130c6449c088d40d622d273c/A3_dstat.csv 5",,,,"Date:","08 Sep 2023 13:49:42 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
"epoch","used","free","buf","cach","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","dsk/total:read","dsk/total:writ","net/total:recv","net/total:send","in","out","int","csw","1m","5m","15m"
1694180982,387964,30508704,29628,1063724,,,,,,,,0.130,0.360,0.460
1694180987,390612,30538660,29628,1031712,0.662,0.250,99.073,0,0.025,0,0,112227.557,5761.642,0,0,4242,3538,0.120,0.360,0.460
1694180992,392180,30532260,29628,1036548,0.013,0.025,99.913,0,0,0,8.800,1048429.755,23886.476,0,0,7281,5086,0.110,0.350,0.450
1694180997,391436,30527276,29640,1042264,0.013,0.038,99.900,0,0,0,52.000,1214625.700,26614.437,0,0,8222,5756,0.100,0.350,0.450
1694181002,390632,30523916,29640,1046384,0.312,0.137,99.500,0,0,0,0,874927.975,20844.371,0,0,7629,5549,0.090,0.340,0.450
1694181007,392192,30519584,29640,1049132,0,0.025,99.939,0,0.013,0,0,624896.349,14804.607,0,0,4716,3385,0.080,0.330,0.450
1694181012,392080,30513144,29640,1055684,0.037,0.037,99.873,0,0,0,0,1452978.846,33754.392,0,0,10176,7034,0.080,0.330,0.440
1694181017,389940,30506680,29640,1063872,0.363,0.138,99.450,0,0,0,19.200,1646915.682,38439.500,0,0,12749,8959,0.070,0.320,0.440
1694181022,1064992,29831476,29640,1064020,5.713,0.675,93.538,0,0,0,3220.802,5903.404,3967.202,0,0,31361,52955,0.620,0.430,0.480
1694181027,1066576,29829868,29648,1064036,0.137,0.012,99.812,0,0,0,22.400,1880.997,1225.998,0,0,2014,3194,0.570,0.430,0.470
1694181032,1110272,29786172,29648,1064036,2.075,0.263,97.525,0,0.025,0,0,59716.224,286706.315,0,0,23044,35161,0.530,0.420,0.470
1694181037,1526948,29369480,29648,1064052,0.425,0.275,99.325,0,0,0,3408.805,5077.808,5222.608,0,0,2936,4067,0.490,0.410,0.470
1694181042,2781124,28115300,29648,1064056,6.580,1.939,90.704,0,0,0,0,401887629.698,10796831.834,0,0,386970,283421,0.530,0.420,0.470
1694181047,2788560,28107856,29648,1064064,2.798,1.374,95.330,0,0,0,3.198,219916439.767,13659201.500,0,0,305857,255959,0.570,0.430,0.470
1694181052,3399064,27497344,29648,1064072,2.837,1.325,95.387,0,0,0,72.799,301970296.479,9161494.082,0,0,313966,233262,0.520,0.420,0.470
1694181057,4449468,26446940,29648,1064072,3.052,1.539,95.235,0,0.013,0,44.033,378841336.829,7180961.060,0,0,308420,251914,0.560,0.430,0.470
1694181062,4463824,26432576,29656,1064072,1.762,0.712,97.112,0,0,0,26.400,81175766.248,8739014.322,0,0,197580,178501,0.670,0.460,0.480
1694181067,4460112,26436288,29656,1064072,1.461,0.787,97.613,0,0,0,0,67471852.381,11336464.621,0,0,186615,168690,0.700,0.470,0.490
1694181072,5941828,24954568,29656,1064076,2.702,1.801,95.220,0,0,0,0,247554622.577,15180239.633,0,0,287384,258510,0.720,0.480,0.490
1694181077,7710564,23185836,29656,1064088,2.223,2.011,95.505,0,0,0,2.398,171188419.993,13299622.815,0,0,274282,227090,0.750,0.490,0.490
1694181082,8386924,22509436,29656,1064128,1.689,1.251,96.773,0,0.013,0,0,59364406.669,12851413.011,0,0,209200,195157,0.690,0.480,0.490
1694181087,12162232,18734112,29656,1064144,3.412,2.925,93.161,0,0,0,4.000,375566980.493,16331556.637,0,0,328974,276687,0.630,0.470,0.490
1694181092,13928624,16967712,29664,1064144,2.463,1.938,95.101,0,0,0,12.800,169013674.285,16233373.847,0,0,288837,238311,0.580,0.460,0.480
1694181097,16490440,14405880,29664,1064160,3.738,2.575,93.325,0,0,0,3.200,385383492.477,13129752.426,0,0,415052,293768,0.780,0.500,0.500
1694181102,16490852,14405460,29664,1064168,1.574,1.012,97.190,0,0.012,0,0,65329219.263,14022638.943,0,0,236277,220552,1.030,0.560,0.520
1694181107,16500008,14396304,29664,1064168,1.650,0.888,97.113,0,0.013,0,12.000,75357604.004,13554213.055,0,0,223239,211652,1.190,0.600,0.530
1694181112,16528340,14367972,29664,1064168,3.277,1.288,95.384,0,0,0,8.807,311378419.550,12505582.103,0,0,365568,278673,1.180,0.610,0.530
1694181117,16541296,14355000,29664,1064184,2.473,1.349,95.466,0,0,0,3.198,284613762.269,14425872.463,0,0,375788,296770,1.320,0.650,0.550
1694181122,16541616,14354668,29672,1064188,2.139,1.188,96.309,0,0,0,16.012,126777848.786,19683243.113,0,0,292721,267665,1.220,0.640,0.540
1694181127,16642116,14254152,29672,1064204,3.050,1.313,95.213,0,0.025,0,0,303098051.820,16288087.058,0,0,386146,308498,1.200,0.650,0.550
1694181132,16643876,14252388,29672,1064208,1.574,0.937,97.253,0,0,0,3.997,64126591.798,13281499.060,0,0,232720,212152,1.260,0.670,0.550
1694181137,16654908,14241356,29672,1064208,2.802,1.238,95.283,0,0,0,3.202,338598927.728,13012792.443,0,0,393630,291896,1.320,0.690,0.560
1694181142,16653708,14242484,29672,1064280,4.025,1.525,94.111,0,0,0,0,469541708.624,14172971.798,0,0,484883,341019,1.460,0.730,0.570
1694181147,16654704,14241464,29672,1064304,4.084,1.661,93.980,0,0.012,0,15.189,400400221.675,21782128.947,0,0,474716,360299,1.580,0.770,0.590
1694181152,16655224,14240936,29680,1064304,1.639,1.188,96.987,0,0.013,0,8.807,83365797.762,15049354.346,0,0,245634,235173,1.450,0.750,0.580
1694181157,16656160,14240000,29680,1064304,2.162,1.287,96.299,0,0,0,0.800,142483494.222,19906832.089,0,0,285992,269721,1.340,0.740,0.580
1694181162,16656344,14239808,29680,1064312,0.125,0.025,99.826,0,0,0,4.796,7336068.385,209674.112,0,0,7577,7778,1.230,0.730,0.580
1694181167,16657092,14239048,29680,1064324,0.062,0.012,99.912,0,0,0,2.400,1488.998,1597.598,0,0,1514,2381,1.130,0.720,0.570
1694181172,392068,30504096,29680,1064300,0.487,0.712,98.837,0,0,0,13.600,26233.085,89074.408,0,0,10841,12866,1.040,0.700,0.570
1694181177,392088,30504072,29680,1064304,0.013,0.013,99.926,0,0,0,4.800,174.001,234.402,0,0,353,565,0.960,0.690,0.570
1694181182,392080,30504072,29688,1064304,0,0,100.001,0,0.013,0,21.600,0,0,0,0,293,475,0.880,0.680,0.560
1694181187,392072,30504080,29688,1064304,0,0.012,99.974,0,0,0,0,0,0,0,0,324,550,0.810,0.670,0.560
1694181192,392072,30504080,29688,1064304,0,0,99.975,0,0,0,5.600,64.200,64.200,0,0,358,567,0.740,0.660,0.560
