"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-13",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/838be0c960259585130c6449c088d40d622d273c/A5_dstat.csv 5",,,,"Date:","08 Sep 2023 13:49:42 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
"epoch","used","free","buf","cach","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","dsk/total:read","dsk/total:writ","net/total:recv","net/total:send","in","out","int","csw","1m","5m","15m"
1694180982,385716,30510372,29228,1065252,,,,,,,,0.060,0.020,0
1694180987,392100,30536760,29228,1032956,0.637,0.175,99.061,0,0,0,138.258,61677.931,4297.592,0,0,4299,3555,0.060,0.020,0
1694180992,393588,30532232,29228,1035996,0.013,0.025,99.951,0,0,0,0,649146.958,15660.616,0,0,4947,3431,0.050,0.020,0
1694180997,393644,30528676,29240,1039484,0.038,0.025,99.925,0,0,0,26.400,827463.779,18444.066,0,0,5913,3974,0.050,0.020,0
1694181002,393624,30523876,29240,1044284,0.012,0.037,99.911,0,0,0,11.200,950295.006,20844.346,0,0,5464,4367,0.040,0.020,0
1694181007,394520,30519296,29240,1047876,0.312,0.175,99.487,0,0.012,0,0,764945.988,17623.386,0,0,5454,4770,0.040,0.020,0
1694181012,395012,30513160,29240,1053380,0.025,0.037,99.862,0,0,0,0,1188568.246,27099.692,0,0,7831,5657,0.040,0.020,0
1694181017,393016,30503316,29240,1064908,0.113,0.063,99.826,0,0,0,18.400,2467598.206,54603.728,0,0,11828,10253,0.030,0.020,0
1694181022,393692,30502260,29240,1065268,0.300,0.112,99.550,0.012,0,0,3223.186,77861.857,2693.788,0,0,2755,2576,0.030,0.020,0
1694181027,393724,30502228,29248,1065260,0,0,99.976,0.013,0,0,20.000,25.200,25.200,0,0,361,517,0.030,0.010,0
1694181032,393640,30502268,29248,1065304,0,0,99.987,0,0,0,24.800,64.200,64.200,0,0,454,666,0.020,0.010,0
1694181037,393948,30501952,29248,1065312,0.050,0.012,99.924,0,0.037,0,0,370.397,374.197,0,0,652,1073,0.020,0.010,0
1694181042,393972,30501928,29248,1065312,0.025,0.013,99.963,0,0,0,3408.025,0,0,0,0,568,844,0.020,0.010,0
1694181047,393972,30501928,29248,1065312,0,0,100.000,0,0,0,3.200,0,0,0,0,275,461,0.020,0.010,0
1694181052,393940,30501960,29248,1065312,0.012,0,99.987,0,0,0,72.799,64.200,64.200,0,0,352,564,0.020,0.010,0
1694181057,393940,30501960,29248,1065312,0.013,0,99.988,0,0,0,4.800,0,0,0,0,297,473,0.020,0.010,0
1694181062,393960,30501928,29256,1065316,0.037,0,99.961,0,0,0,17.600,182.198,131.998,0,0,437,628,0.010,0.010,0
1694181067,393928,30501960,29256,1065316,0,0,99.988,0,0.013,0,0,0,0,0,0,344,555,0.010,0.010,0
1694181072,393924,30501960,29256,1065320,0,0,99.962,0,0,0,0,72.600,72.600,0,0,338,566,0.010,0.010,0
1694181077,393924,30501960,29256,1065320,0,0,99.988,0,0,0,2.400,0,0,0,0,291,471,0.010,0.010,0
1694181082,393920,30501960,29256,1065324,0.025,0,100.000,0,0,0,0,64.200,64.200,0,0,309,505,0.010,0.010,0
