"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-27",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/838be0c960259585130c6449c088d40d622d273c/A2_dstat.csv 5",,,,"Date:","08 Sep 2023 13:49:42 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
"epoch","used","free","buf","cach","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","dsk/total:read","dsk/total:writ","net/total:recv","net/total:send","in","out","int","csw","1m","5m","15m"
1694180982,385744,30510456,28992,1064368,,,,,,,,0.140,0.410,0.530
1694180987,393456,30535088,28992,1032528,0.662,0.237,99.047,0,0,0,163.830,156889.157,6481.289,0,0,4669,3750,0.120,0.400,0.530
1694180992,393580,30527300,28992,1040192,0.038,0.013,99.850,0,0,0,0,1653431.867,39450.997,0,0,10886,7133,0.110,0.400,0.530
1694180997,393692,30520636,29004,1046732,0.063,0.025,99.863,0,0,0,2940.010,1388850.322,33794.115,0,0,9928,6539,0.110,0.390,0.520
1694181002,392928,30515912,29004,1052080,0.312,0.150,99.487,0,0,0,0,1144520.246,28973.809,0,0,9643,6325,0.100,0.380,0.520
1694181007,393668,30508380,29004,1058792,0.088,0.025,99.851,0,0,0,0,1513518.962,36493.238,0,0,9582,7413,0.090,0.380,0.520
1694181012,390344,30505892,29004,1064376,0.387,0.150,99.486,0,0,0,0,1119021.048,28833.127,0,0,7819,6794,0.160,0.390,0.520
1694181017,390344,30505892,29004,1064376,0,0,99.964,0,0.013,0,0,0,0,0,0,271,472,0.150,0.380,0.520
1694181022,1054044,29842068,29004,1064496,5.287,0.637,93.999,0.012,0,0,3756.766,5732.948,3818.766,0,0,28727,48350,0.300,0.410,0.520
1694181027,1053068,29843044,29012,1064488,0.062,0.012,99.875,0,0,0,20.800,555.598,879.998,0,0,1720,2553,0.270,0.400,0.520
1694181032,1068540,29827512,29012,1064548,1.125,0.137,98.762,0,0,0,0,155740.982,42211.941,0,0,12767,17587,0.250,0.390,0.520
1694181037,1073368,29822668,29012,1064564,0.275,0,99.688,0,0,0,0,7689.014,9288.017,0,0,2469,3388,0.230,0.390,0.520
1694181042,2365528,28530504,29012,1064568,10.031,2.026,87.701,0,0,0,0,29821109.216,448376321.062,0,0,449041,216639,0.370,0.410,0.520
1694181047,5049628,25846404,29012,1064568,6.009,2.936,90.910,0,0.012,0,0,38879995.866,496569974.761,0,0,501239,234049,0.420,0.420,0.530
1694181052,10250464,20645560,29012,1064576,5.363,3.775,90.451,0,0,0,3.200,25639428.371,427660876.551,0,0,398030,170669,0.870,0.520,0.560
1694181057,14571280,16324744,29012,1064576,4.490,3.402,91.942,0,0,0,34.420,18913200.310,444033782.640,0,0,401659,151740,0.960,0.540,0.560
1694181062,16515120,14380896,29020,1064576,5.350,2.338,92.175,0,0,0,42.400,24920227.233,466539905.484,0,0,457730,204166,0.960,0.550,0.570
1694181067,16606504,14289512,29020,1064576,5.175,1.500,93.186,0,0.012,0,0.800,33116029.581,465094819.550,0,0,453455,210052,0.890,0.540,0.560
1694181072,16612220,14283792,29020,1064580,5.675,1.575,92.275,0,0,0,0,43510563.494,497959271.624,0,0,543287,280192,0.900,0.550,0.570
1694181077,16616932,14279080,29020,1064580,5.638,1.488,92.863,0,0,0,0,37926845.249,476324173.756,0,0,485508,247719,0.980,0.570,0.570
1694181082,16663188,14232820,29020,1064584,5.500,1.562,92.487,0,0,0,2.400,37055699.344,480635320.965,0,0,502720,253323,0.990,0.580,0.580
1694181087,16665164,14230808,29020,1064620,5.525,1.662,92.475,0,0.012,0,3.200,46574559.336,471713404.031,0,0,513551,275821,0.990,0.590,0.580
1694181092,16664496,14231468,29028,1064620,6.196,1.686,91.983,0,0,0,8.795,46958432.516,509292562.242,0,0,552896,291374,1.070,0.610,0.590
1694181097,16665300,14230660,29028,1064624,5.178,1.376,93.006,0,0,0,3.202,36760304.449,479466145.070,0,0,485886,244702,0.980,0.600,0.580
1694181102,16666760,14229192,29028,1064632,5.425,1.662,92.824,0,0,0,0,40243713.894,468474938.675,0,0,512348,270279,1.140,0.640,0.600
1694181107,16667948,14228004,29028,1064632,5.450,1.450,92.824,0,0.012,0,0,39015802.289,487796448.825,0,0,509290,256352,1.130,0.650,0.600
1694181112,16668080,14227872,29028,1064632,6.175,1.550,92.338,0,0,0,2.400,35302644.266,502119973.664,0,0,519497,259688,1.200,0.670,0.610
1694181117,16667688,14228260,29028,1064636,6.000,1.613,92.313,0,0,0,3.200,40670577.240,520635593.083,0,0,534191,269163,1.190,0.680,0.610
1694181122,16668288,14227648,29036,1064640,6.500,1.900,91.498,0,0,0,19.200,57008338.258,532515089.443,0,0,571675,308458,1.170,0.680,0.610
1694181127,16669692,14226244,29036,1064640,5.921,1.649,92.120,0,0.012,0,3.198,46279936.366,513444320.563,0,0,550102,294651,1.160,0.690,0.610
1694181132,16670336,14225596,29036,1064644,6.079,1.551,92.318,0,0,0,4.803,38318074.681,499234261.225,0,0,528033,264011,1.140,0.690,0.620
1694181137,16670672,14225260,29036,1064644,6.325,1.788,92.264,0,0,0,0,36723093.243,511035822.408,0,0,518589,257377,1.210,0.710,0.620
1694181142,16669896,14226032,29036,1064648,5.725,1.487,92.437,0,0,0,3.200,39549674.551,508751998.144,0,0,528863,265733,1.280,0.740,0.630
1694181147,16670656,14225220,29036,1064700,6.987,2.062,91.162,0,0.012,0,3.200,62383830.323,556452351.910,0,0,592364,321699,1.250,0.740,0.630
1694181152,16670036,14225832,29044,1064700,6.213,1.650,91.925,0,0,0,10.400,43298926.177,530354079.521,0,0,556338,283921,1.230,0.740,0.640
1694181157,16671512,14224356,29044,1064700,6.150,2.037,91.472,0,0,0,0,57667435.443,542460068.030,0,0,596720,309125,1.210,0.750,0.640
1694181162,16670748,14225112,29044,1064708,0.112,0.037,99.806,0,0,0,4.797,608386.566,8164125.574,0,0,10199,6403,1.120,0.740,0.640
1694181167,16671064,14224796,29044,1064708,0.125,0,99.863,0,0,0,0,1626.608,2089.210,0,0,1732,2519,1.030,0.720,0.630
1694181172,16672880,14222952,29044,1064736,0.413,0.038,99.450,0,0.013,0,2.400,81319.416,28115.606,0,0,8470,10841,0.940,0.710,0.630
1694181177,392448,30503404,29044,1064716,0.088,0.550,99.313,0,0,0,13.600,174.800,236.400,0,0,3133,2687,0.870,0.700,0.620
1694181182,392440,30503404,29052,1064716,0.013,0.013,100.001,0,0.013,0,20.000,0,0,0,0,336,537,0.800,0.690,0.620
1694181187,392432,30503412,29052,1064716,0,0.012,99.987,0,0,0,4.800,0,0,0,0,351,563,0.730,0.680,0.620
1694181192,392432,30503412,29052,1064716,0.025,0,99.975,0,0,0,0,64.200,64.200,0,0,334,530,0.680,0.660,0.610
1694181197,392432,30503412,29052,1064716,0,0,100.000,0,0,0,5.600,0,0,0,0,296,486,0.620,0.650,0.610
1694181202,392432,30503412,29052,1064716,0,0,100.000,0,0,0,4.800,72.600,72.600,0,0,350,546,0.570,0.640,0.610
1694181207,392432,30503412,29052,1064716,0.013,0,99.988,0,0,0,0,0,0,0,0,364,535,0.530,0.630,0.600
1694181212,392428,30503412,29060,1064712,0,0,99.987,0,0,0,9.600,64.200,64.200,0,0,316,503,0.480,0.620,0.600
1694181217,392428,30503412,29060,1064712,0.013,0,99.988,0,0,0,0,0,0,0,0,316,490,0.520,0.630,0.600
1694181222,392392,30503396,29060,1064760,0,0.012,99.974,0,0,0,0,64.199,64.199,0,0,613,933,0.480,0.620,0.600
1694181227,392384,30503404,29060,1064760,0,0,100.001,0,0,0,0,0,0,0,0,348,553,0.440,0.610,0.600
1694181232,392384,30503404,29060,1064760,0.012,0,99.974,0,0,0,0.800,64.199,64.199,0,0,383,564,0.410,0.600,0.590
1694181237,392128,30503656,29060,1064764,0,0,99.964,0,0,0,6.400,0,0,0,0,319,504,0.370,0.590,0.590
1694181242,392128,30503656,29068,1064756,0.025,0,99.986,0,0,0,16.800,64.199,64.199,0,0,321,510,0.340,0.580,0.590
1694181247,392128,30503656,29068,1064756,0,0,99.976,0,0.013,0,6.400,0,0,0,0,297,493,0.320,0.570,0.580
1694181252,392120,30503656,29068,1064764,0,0,99.999,0,0,0,0,64.199,64.199,0,0,292,492,0.290,0.560,0.580
1694181257,392120,30503656,29068,1064764,0.013,0,100.001,0,0,0,0,8.400,8.400,0,0,278,458,0.270,0.550,0.580
1694181262,394136,30501640,29068,1064764,0,0.012,99.973,0,0,0,0,64.199,64.199,0,0,322,532,0.250,0.540,0.570
1694181267,394136,30501640,29076,1064756,0.013,0,99.988,0,0,0,10.400,0,0,0,0,399,571,0.230,0.530,0.570
1694181272,394136,30501640,29076,1064756,0,0,99.999,0,0,0,0,64.200,64.200,0,0,297,490,0.210,0.520,0.570
1694181277,394136,30501640,29076,1064756,0,0,100.001,0,0,0,3.200,0,0,0,0,280,462,0.190,0.510,0.560
