"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-24",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/62a5bedb95453f686dbd816ccdd93a5ed5ffb25e/A1_dstat.csv 5",,,,"Date:","08 Sep 2023 13:39:13 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
"epoch","used","free","buf","cach","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","dsk/total:read","dsk/total:writ","net/total:recv","net/total:send","in","out","int","csw","1m","5m","15m"
1694180353,390340,30507868,28872,1063248,,,,,,,,0.290,0.720,0.600
1694180358,394136,30536580,28872,1031280,0.599,0.250,99.023,0,0,0,141.454,162014.175,7950.184,0,0,4669,3780,0.260,0.710,0.600
1694180363,394344,30528960,28872,1038696,0.013,0.050,99.875,0,0,0,1460.805,1521668.069,37380.120,0,0,10684,7303,0.240,0.690,0.590
1694180368,395096,30524424,28884,1042468,0.013,0.038,99.959,0,0,0,30.403,802864.909,19690.247,0,0,4607,4140,0.220,0.680,0.590
1694180373,397468,30518320,28884,1046132,0.337,0.100,99.453,0,0,0,0,785290.055,20456.032,0,0,6158,5718,0.200,0.670,0.580
1694180378,396568,30515184,28884,1050072,0.038,0.063,99.938,0.013,0.038,0,2462.419,843423.610,20210.954,0,0,6107,4615,0.190,0.660,0.580
1694180383,395992,30509720,28884,1055960,0.062,0.037,99.875,0,0,0,0,1261275.277,28865.742,0,0,8913,6282,0.170,0.650,0.580
1694180388,396508,30501908,28884,1063072,0.050,0.050,99.875,0,0.013,0,0,1521350.738,34589.662,0,0,10975,7692,0.160,0.640,0.570
1694180393,1067572,29830360,28884,1063544,5.725,0.837,93.412,0,0.012,0,0,83783.913,6744.145,0,0,32890,53897,0.140,0.630,0.570
1694180398,1068612,29829320,28884,1063544,0.075,0.013,99.913,0,0,0,0,758.601,1047.601,0,0,1786,2772,0.130,0.620,0.570
1694180403,1083740,29814168,28892,1063556,1.012,0.075,98.774,0,0,0,2918.383,150617.326,40076.168,0,0,13266,18331,0.120,0.610,0.560
1694180408,1092116,29805744,28892,1063572,0.225,0.013,99.675,0,0,0,0,9470.245,8008.838,0,0,2562,3848,0.110,0.600,0.560
1694180413,1989944,28907896,28892,1063576,6.201,2.250,91.283,0,0,0,0,73603711.485,10908396.576,0,0,354134,354135,0.100,0.590,0.560
1694180418,2232872,28664968,28892,1063576,2.837,1.850,95.174,0,0,0,0,84027025.611,11461643.568,0,0,394668,396474,0.180,0.590,0.560
1694180423,2328224,28569596,28892,1063580,4.025,2.150,93.563,0,0.013,0,0,184721154.383,12344804.800,0,0,460946,454503,0.560,0.670,0.580
1694180428,2343924,28553860,28892,1063616,2.838,1.763,95.013,0,0,0,0,119258099.510,11935671.323,0,0,435259,433128,0.520,0.650,0.580
1694180433,2407824,28489896,28904,1063620,3.388,2.138,94.275,0,0,0,22.400,78147421.783,15978075.143,0,0,473183,499508,0.560,0.660,0.580
1694180438,2597756,28299980,28904,1063620,2.751,2.089,94.761,0,0.038,0,11.206,64986894.498,13121079.120,0,0,419025,433152,0.510,0.650,0.580
1694180443,3361800,27535936,28904,1063620,2.749,2.261,94.852,0,0,0,0,63782747.355,12674243.271,0,0,415673,416693,0.550,0.660,0.580
1694180448,7619876,23277860,28904,1063620,5.662,4.600,89.149,0,0.012,0,0,410538394.893,17725906.305,0,0,646959,561824,0.670,0.680,0.590
1694180453,8526136,22371572,28904,1063648,2.925,2.275,94.238,0,0,0,0,104583110.615,12965126.384,0,0,431259,431937,0.690,0.680,0.590
1694180458,8578944,22318780,28904,1063648,3.425,2.300,93.812,0,0,0,9.600,112081241.188,17450859.491,0,0,521144,546458,0.640,0.670,0.590
1694180463,8592748,22304968,28912,1063648,3.150,2.300,94.288,0,0,0,21.600,101845497.226,15964032.527,0,0,490747,509241,0.750,0.690,0.600
1694180468,8603816,22293900,28912,1063648,2.900,1.763,94.938,0,0,0,0,70918002.187,13876617.679,0,0,433778,454256,0.770,0.700,0.600
1694180473,8614736,22282988,28912,1063656,2.925,1.862,94.987,0,0.012,0,0.800,74309953.276,13418941.032,0,0,430591,443463,0.710,0.690,0.600
1694180478,8626300,22271424,28912,1063656,2.425,1.762,95.800,0,0.012,0,4.800,51319245.859,11098440.787,0,0,375393,386782,0.650,0.680,0.590
1694180483,8653716,22244024,28912,1063656,3.225,2.138,94.400,0,0.013,0,4.800,87195149.059,16649089.056,0,0,495458,520564,0.680,0.680,0.590
1694180488,9369996,21527704,28912,1063696,2.963,2.025,94.588,0,0,0,0,69470646.694,13534092.523,0,0,430480,435014,0.700,0.690,0.600
1694180493,11489080,19408612,28920,1063696,3.462,3.200,93.037,0,0,0,23.200,198168667.921,13767890.286,0,0,477984,436898,0.650,0.680,0.590
1694180498,14320488,16577188,28920,1063712,4.213,3.675,91.951,0,0.050,0,0,269840942.509,13816192.571,0,0,540494,474421,0.590,0.660,0.590
1694180503,15120856,15776812,28920,1063720,2.525,2.312,94.787,0,0,0,0,65435820.626,13004917.198,0,0,408992,417384,0.550,0.650,0.590
1694180508,16499604,14398080,28920,1063720,4.313,2.863,92.538,0,0,0,1.600,307326550.922,12559546.095,0,0,531438,461448,0.580,0.660,0.590
1694180513,16501456,14396208,28920,1063740,3.437,2.500,94.061,0,0,0,3.200,133111728.456,16231011.180,0,0,508791,521873,0.540,0.650,0.590
1694180518,16500496,14397168,28920,1063740,3.125,2.238,94.301,0,0,0,8.800,95318505.231,16619674.864,0,0,500006,519423,0.490,0.640,0.580
1694180523,16501076,14396576,28928,1063744,2.838,1.875,95.100,0,0.013,0,15.200,65651826.061,13776598.511,0,0,430475,450213,0.530,0.640,0.580
1694180528,16501436,14396216,28928,1063744,2.925,2.050,94.925,0,0,0,8.000,67105596.832,14488822.475,0,0,448467,466264,0.570,0.650,0.590
1694180533,16501592,14396056,28928,1063748,0.125,0.162,99.666,0,0,0,0,2786738.010,729177.487,0,0,27680,29142,0.530,0.640,0.580
1694180538,16502016,14395628,28928,1063752,0.050,0.012,99.937,0,0.012,0,0,2176.989,1091.395,0,0,1462,2317,0.480,0.630,0.580
1694180543,6684688,24212940,28928,1063768,0.250,0.363,99.288,0,0,0,0.800,33218.086,20494.453,0,0,6843,7583,0.440,0.620,0.580
1694180548,399576,30498040,28928,1063780,0.038,0.238,99.726,0,0,0,0,175.201,250.401,0,0,639,689,0.410,0.610,0.570
1694180553,399564,30498040,28936,1063784,0.012,0,99.962,0,0,0,28.800,0,0,0,0,569,905,0.380,0.600,0.570
1694180558,399516,30498088,28936,1063784,0.013,0,99.976,0,0.025,0,0,0,0,0,0,612,996,0.350,0.590,0.570
1694180563,399512,30498088,28936,1063788,0.013,0.013,100.000,0,0,0,0,74.600,74.600,0,0,317,503,0.320,0.580,0.560
