"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-231",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/62a5bedb95453f686dbd816ccdd93a5ed5ffb25e/A6_dstat.csv 5",,,,"Date:","08 Sep 2023 13:39:13 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
"epoch","used","free","buf","cach","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","dsk/total:read","dsk/total:writ","net/total:recv","net/total:send","in","out","int","csw","1m","5m","15m"
1694180353,386624,30513600,28916,1062632,,,,,,,,0,0,0
1694180358,391464,30541108,28916,1030880,0.699,0.212,99.035,0,0,0,0,128558.890,6057.328,0,0,4471,3688,0,0,0
1694180363,392204,30533808,28916,1037440,0,0.050,99.863,0,0,0,0,1405649.872,32005.779,0,0,9914,6672,0,0,0
1694180368,393548,30527540,28928,1042304,0.075,0.050,99.888,0,0.013,0,209.600,1048645.410,23913.205,0,0,8262,5944,0,0,0
1694180373,394708,30522356,28928,1046248,0.362,0.100,99.450,0,0,0,2.400,861628.009,21551.905,0,0,7744,5432,0,0,0
1694180378,395408,30517792,28928,1050088,0.025,0.038,99.927,0,0.013,0,0,825078.661,19904.334,0,0,6289,4420,0,0,0
1694180383,395280,30512600,28928,1055276,0.050,0.025,99.899,0,0,0,0,1112739.867,27204.630,0,0,6151,5377,0,0,0
1694180388,395292,30505796,28928,1061900,0.063,0.038,99.851,0,0,0,19.200,1417095.622,34883.053,0,0,7731,7003,0,0,0
1694180393,391892,30508252,28928,1062812,0.362,0.087,99.498,0.012,0,0,3024.751,190714.310,6153.500,0,0,3278,2946,0,0,0
1694180398,391884,30508252,28936,1062812,0,0,99.989,0,0,0,17.600,25.200,25.200,0,0,325,502,0,0,0
1694180403,391884,30508252,28936,1062812,0,0.013,99.988,0,0,0,28.800,64.200,64.200,0,0,388,599,0,0,0
1694180408,391972,30508156,28936,1062820,0.062,0.012,99.924,0,0,0,3579.954,361.195,365.195,0,0,944,1201,0,0,0
1694180413,391972,30508156,28936,1062820,0.025,0.012,99.975,0,0,0,0,0,0,0,0,308,496,0,0,0
1694180418,391972,30508156,28936,1062820,0,0,99.976,0,0.025,0,3.200,0,0,0,0,346,514,0,0,0
1694180423,391972,30508156,28936,1062820,0.025,0.012,100.000,0,0,0,72.800,64.200,64.200,0,0,352,532,0,0,0
1694180428,391972,30508156,28936,1062820,0,0.012,99.962,0,0,0,4.800,8.400,8.400,0,0,389,616,0,0,0
