"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-13",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/62a5bedb95453f686dbd816ccdd93a5ed5ffb25e/A5_dstat.csv 5",,,,"Date:","08 Sep 2023 13:39:13 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
"epoch","used","free","buf","cach","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","dsk/total:read","dsk/total:writ","net/total:recv","net/total:send","in","out","int","csw","1m","5m","15m"
1694180353,372568,30524640,29024,1064536,,,,,,,,0.130,0.030,0.010
1694180358,381036,30548740,29024,1032468,0.649,0.237,99.035,0,0.012,0,0,140951.366,6363.434,0,0,4246,3376,0.120,0.030,0.010
1694180363,381456,30543616,29024,1037172,0.013,0.038,99.913,0,0,0,0,1005033.629,24932.145,0,0,7454,5170,0.110,0.030,0.010
1694180368,381632,30538156,29036,1042444,0.038,0.013,99.888,0.013,0,0,207.200,1190321.514,29310.818,0,0,9591,6734,0.100,0.030,0.010
1694180373,381464,30533188,29036,1047456,0.362,0.137,99.474,0,0,0,2.400,1015492.298,26066.228,0,0,8047,6545,0.090,0.030,0.010
1694180378,382900,30527408,29036,1051744,0.038,0.038,99.914,0,0.025,0,0,914680.737,21403.117,0,0,6743,4533,0.080,0.030,0.010
1694180383,382076,30519668,29036,1060096,0.075,0.087,99.836,0,0,0,0,1797434.676,40650.023,0,0,10516,8319,0.080,0.030,0.010
1694180388,379312,30517812,29036,1064596,0.337,0.175,99.487,0,0,0,19.200,954849.544,22265.729,0,0,6859,5830,0.070,0.030,0.010
1694180393,379040,30518080,29036,1064596,0,0.013,99.964,0,0,0,3016.045,294.604,247.804,0,0,505,682,0.060,0.030,0.010
1694180398,379032,30518080,29044,1064596,0,0,100.000,0,0,0,17.600,25.200,25.200,0,0,307,487,0.060,0.030,0.010
1694180403,379284,30517828,29044,1064596,0,0,99.973,0,0,0,35.999,64.199,77.399,0,0,427,630,0.050,0.030,0
1694180408,379592,30517512,29044,1064604,0.013,0,99.913,0.013,0,0,3579.207,370.401,374.201,0,0,907,1208,0.050,0.020,0
1694180413,379560,30517544,29044,1064604,0.013,0.013,99.988,0,0,0,0,0,0,0,0,320,565,0.050,0.020,0
1694180418,379560,30517544,29044,1064604,0,0,100.001,0,0,0,3.200,0,0,0,0,280,478,0.040,0.020,0
1694180423,379588,30517512,29044,1064608,0,0,99.998,0,0.012,0,72.799,64.199,64.199,0,0,338,572,0.040,0.020,0
1694180428,379588,30517512,29044,1064608,0,0,99.963,0,0,0,4.800,0,0,0,0,451,677,0.040,0.020,0
1694180433,379324,30517732,29052,1064644,0,0.012,99.987,0.012,0,0,14.400,64.200,64.200,0,0,715,1152,0.030,0.020,0
1694180438,379292,30517764,29052,1064644,0.037,0,99.975,0,0.025,0,0,0,0,0,0,336,550,0.030,0.020,0
1694180443,379288,30517764,29052,1064648,0.025,0,99.987,0,0,0,0,64.200,64.200,0,0,304,512,0.030,0.020,0
1694180448,379004,30518048,29052,1064648,0.013,0,99.989,0,0,0,2.400,0,0,0,0,299,502,0.020,0.020,0
1694180453,379252,30517796,29052,1064652,0,0,99.950,0,0,0,0,72.600,72.600,0,0,303,519,0.020,0.020,0
1694180458,379252,30517796,29052,1064652,0,0,100.001,0,0,0,0.800,0,0,0,0,273,460,0.020,0.020,0
1694180463,379244,30517796,29060,1064652,0,0,99.986,0,0,0,24.800,64.199,64.199,0,0,341,530,0.020,0.020,0
1694180468,379244,30517796,29060,1064652,0,0,100.000,0,0,0,0,0,0,0,0,321,523,0.020,0.020,0
1694180473,379244,30517796,29060,1064652,0.050,0,99.962,0,0,0,0,64.200,64.200,0,0,464,766,0.020,0.020,0
1694180478,379236,30517796,29060,1064660,0,0.013,100.002,0,0,0,3.200,0,0,0,0,339,528,0.010,0.020,0
1694180483,379236,30517796,29060,1064660,0,0,100.000,0,0,0,0,74.600,74.600,0,0,311,542,0.010,0.020,0
1694180488,379236,30517796,29060,1064660,0,0,100.000,0,0,0,0,0,0,0,0,299,486,0.010,0.020,0
1694180493,379400,30517584,29068,1064696,0.012,0,99.987,0,0.012,0,9.600,74.600,74.600,0,0,474,728,0.010,0.020,0
1694180498,379392,30517592,29068,1064696,0,0,99.976,0,0.025,0,3.200,0,0,0,0,286,469,0.010,0.020,0
1694180503,379392,30517592,29068,1064696,0.012,0,99.998,0,0,0,0,74.599,74.599,0,0,282,493,0.010,0.020,0
1694180508,379384,30517592,29068,1064704,0,0.013,99.977,0,0,0,2.400,20.400,43.201,0,0,272,455,0.010,0.020,0
1694180513,379380,30517592,29068,1064708,0,0,99.987,0,0,0,0,74.600,86.200,0,0,301,522,0.010,0.010,0
1694180518,379380,30517592,29068,1064708,0,0,100.000,0,0,0,0,0,0,0,0,257,454,0.010,0.010,0
1694180523,379372,30517592,29076,1064708,0,0,99.987,0,0,0,20.000,74.600,86.200,0,0,317,511,0,0.010,0
1694180528,379372,30517592,29076,1064708,0,0,99.975,0,0,0,1.600,0,0,0,0,280,472,0,0.010,0
1694180533,379372,30517592,29076,1064708,0.012,0,99.961,0,0,0,4.800,74.599,74.599,0,0,350,585,0,0.010,0
1694180538,380052,30516904,29076,1064716,0.025,0,99.950,0,0,0,3.200,679.603,739.003,0,0,620,818,0,0.010,0
1694180543,379928,30517024,29076,1064720,0,0,99.975,0,0,0,0,305.601,294.001,0,0,443,623,0,0.010,0
1694180548,379960,30516992,29076,1064720,0,0,99.975,0,0,0,0,29.600,44.400,0,0,342,511,0,0.010,0
1694180553,379888,30517008,29084,1064768,0.012,0.012,99.962,0,0,0,12.800,74.599,89.399,0,0,672,1093,0,0.010,0
1694180558,379884,30517008,29084,1064772,0,0.013,100.002,0,0.038,0,0,0,0,0,0,265,463,0,0.010,0
1694180563,379884,30517008,29084,1064772,0.012,0.012,99.973,0,0,0,0.800,82.999,97.798,0,0,320,518,0,0.010,0
1694180568,380104,30516788,29084,1064772,0,0,100.002,0,0,0,0,0,0,0,0,269,472,0,0.010,0
1694180573,380100,30516788,29084,1064776,0,0,100,0,0,0,5.600,64.200,64.200,0,0,301,520,0,0.010,0
1694180578,380164,30516724,29084,1064776,0,0,99.990,0,0,0,33.609,0,14.804,0,0,337,518,0,0.010,0
1694180583,380156,30516724,29092,1064776,0.012,0,99.984,0,0,0,23.193,64.182,64.182,0,0,330,522,0,0.010,0
1694180588,380156,30516724,29092,1064776,0,0,99.975,0,0,0,9.600,0,0,0,0,337,553,0,0.010,0
1694180593,380120,30516756,29092,1064780,0.025,0.013,99.988,0,0,0,0,64.200,64.200,0,0,351,572,0,0.010,0
1694180598,380120,30516756,29092,1064780,0,0,99.989,0,0,0,0.800,0,0,0,0,343,519,0,0.010,0
1694180603,380116,30516756,29092,1064784,0,0,99.999,0,0,0,2.400,64.199,64.199,0,0,349,532,0,0.010,0
1694180608,380116,30516756,29092,1064784,0,0,99.963,0,0,0,4.000,0,0,0,0,352,533,0,0.010,0
1694180613,380040,30516788,29100,1064820,0.012,0,99.974,0,0,0,8.800,64.199,64.199,0,0,498,784,0,0,0
1694180618,380040,30516788,29100,1064820,0,0,99.989,0,0.038,0,0,8.400,8.400,0,0,300,505,0,0,0
1694180623,380040,30516788,29100,1064820,0,0,99.999,0,0.012,0,0,64.199,64.199,0,0,293,498,0,0,0
1694180628,380032,30516788,29100,1064828,0,0,99.989,0,0,0,0,0,0,0,0,254,455,0,0,0
1694180633,380032,30516788,29100,1064828,0,0.012,99.986,0,0,0,3.200,64.199,64.199,0,0,304,512,0,0,0
1694180638,380024,30516788,29108,1064828,0,0,100.001,0,0,0,7.200,0,0,0,0,289,490,0,0,0
1694180643,380024,30516788,29108,1064828,0,0,99.986,0,0,0,8.800,64.199,64.199,0,0,304,500,0,0,0
1694180648,380024,30516788,29108,1064828,0,0,100.001,0,0,0,5.600,0,0,0,0,281,465,0,0,0
