"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-166",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/a8bf898368b726e7a82ddcacd0d2e25d725a6320/A4_dstat.csv 5",,,,"Date:","08 Sep 2023 13:33:56 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
"epoch","used","free","buf","cach","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","dsk/total:read","dsk/total:writ","net/total:recv","net/total:send","in","out","int","csw","1m","5m","15m"
1694180036,385828,30280604,28884,1065240,,,,,,,,0,0.090,0.210
1694180041,386988,30312344,28884,1032940,0.699,0.200,99.073,0,0,0,168.626,110568.161,6707.070,0,0,4222,3638,0,0.090,0.210
1694180046,387704,30308076,28884,1036492,0.038,0.013,99.900,0,0,0,0,775252.611,18314.081,0,0,5688,3894,0,0.090,0.210
1694180051,388180,30302532,28884,1041560,0.012,0.012,99.925,0,0,0,0,1094127.268,25401.164,0,0,8071,5482,0,0.090,0.210
1694180056,390360,30293716,28884,1048088,0.324,0.175,99.423,0,0,0,0,1384971.478,32667.490,0,0,11715,8348,0,0.080,0.210
1694180061,391120,30283448,28896,1057344,0.125,0.025,99.853,0,0,0,29.664,1984154.972,50076.175,0,0,12462,8990,0,0.080,0.200
1694180066,391812,30277196,28896,1062752,0.050,0.037,99.862,0,0.025,0,18.400,1160733.504,28040.983,0,0,6712,5936,0,0.080,0.200
1694180071,390264,30276008,28896,1065420,0.337,0.062,99.512,0.012,0,0,145.599,567210.976,15358.880,0,0,5023,4936,0,0.080,0.200
1694180076,390256,30276008,28896,1065428,0,0,99.976,0,0.025,0,3072.821,260.602,212.601,0,0,577,755,0,0.080,0.200
1694180081,390256,30276008,28896,1065428,0.013,0,99.975,0,0,0,0,69.600,57.600,0,0,292,482,0,0.080,0.200
1694180086,390224,30276040,28896,1065428,0,0,100.000,0,0,0,0,64.200,64.200,0,0,355,589,0,0.080,0.200
1694180091,1510768,29155340,28904,1065576,6.987,1.062,91.837,0.012,0,0,3443.190,7219.578,8629.974,0,0,31052,52112,0.080,0.090,0.200
1694180096,1923800,28742276,28904,1065608,9.132,4.729,85.717,0,0,0,33.626,2509768.298,36385497.040,0,0,776893,1021162,0.390,0.160,0.220
1694180101,2633732,28032328,28904,1065624,9.550,8.662,80.600,0,0.025,0,91.199,4996283.221,73380089.072,0,0,1527879,2001211,0.360,0.150,0.220
1694180106,2660428,28005620,28904,1065636,8.925,8.300,81.799,0.012,0,0,67.999,4913553.087,72421520.350,0,0,1511441,1986101,0.330,0.150,0.220
1694180111,2686856,27979176,28904,1065652,7.963,7.688,83.613,0,0,0,0,4380514.949,63744128.548,0,0,1369539,1802057,0.310,0.150,0.220
1694180116,2755556,27910464,28904,1065664,8.375,7.951,82.737,0,0,0,35.891,4618025.103,67934361.596,0,0,1442216,1893774,0.360,0.160,0.220
1694180121,2939172,27726800,28904,1065712,8.012,7.686,83.679,0,0.013,0,3.210,4375608.694,62603531.500,0,0,1370569,1795095,0.410,0.180,0.230
1694180126,3035140,27630768,28912,1065732,9.537,8.725,80.848,0,0,0,16.800,5116127.668,75778852.821,0,0,1566078,2058000,0.380,0.170,0.220
1694180131,3774392,26891504,28912,1065744,9.063,9.550,80.540,0,0,0,0,5078373.379,75382147.424,0,0,1551674,2038229,0.670,0.240,0.250
1694180136,4622916,26042964,28912,1065760,9.450,9.537,79.998,0,0,0,0,5206263.913,76702153.523,0,0,1590623,2077794,1.020,0.320,0.270
1694180141,5488776,25177096,28912,1065768,9.613,9.688,79.675,0,0.038,0,0,5277673.711,78256559.026,0,0,1605570,2099882,1.260,0.380,0.290
1694180146,6385520,24280332,28912,1065788,10.175,9.675,79.076,0,0,0,24.800,5432311.415,80995262.145,0,0,1647483,2160306,1.560,0.450,0.320
1694180151,7245260,23420580,28912,1065800,9.688,9.175,79.800,0,0,0,13.600,5233370.547,77567066.615,0,0,1594313,2087667,1.590,0.480,0.330
