"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-178",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/a8bf898368b726e7a82ddcacd0d2e25d725a6320/A3_dstat.csv 5",,,,"Date:","08 Sep 2023 13:33:56 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
"epoch","used","free","buf","cach","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","dsk/total:read","dsk/total:writ","net/total:recv","net/total:send","in","out","int","csw","1m","5m","15m"
1694180036,385112,30513192,29308,1062512,,,,,,,,0,0.070,0.350
1694180041,391312,30539960,29308,1030040,0.662,0.225,99.097,0,0,0,168.625,114273.259,6715.445,0,0,4257,3599,0,0.070,0.350
1694180046,392644,30529916,29308,1038764,0.025,0.063,99.863,0,0.013,0,0,1846502.432,44504.907,0,0,12989,8543,0,0.060,0.350
1694180051,392636,30524464,29308,1044224,0.063,0.025,99.901,0,0,0,0,1199617.915,29409.171,0,0,9039,6148,0,0.060,0.340
1694180056,393424,30519864,29308,1048024,0.325,0.125,99.499,0,0,0,0,847865.208,22059.709,0,0,6766,5922,0,0.060,0.340
1694180061,385792,30523188,29320,1052056,0.050,0.013,99.888,0,0,0,34.400,835110.334,19516.008,0,0,5022,4794,0,0.060,0.340
1694180066,386344,30516896,29320,1057752,0.063,0.063,99.888,0,0,0,18.400,1181220.181,27277.827,0,0,9212,6703,0,0.060,0.340
1694180071,387728,30510808,29320,1062336,0.363,0.138,99.463,0,0,0,180.000,977931.747,24013.458,0,0,9102,6715,0,0.060,0.340
1694180076,1057044,29841008,29320,1062808,4.662,0.662,94.374,0.037,0,0,3015.980,78686.881,5369.565,0,0,27721,46222,0.160,0.090,0.340
1694180081,1056592,29841448,29320,1062820,0.375,0.013,99.500,0,0,0,0,1274.801,1222.601,0,0,3310,5383,0.150,0.090,0.340
1694180086,1058888,29839148,29320,1062824,0.063,0.013,99.913,0,0.013,0,3406.407,1591.203,432.001,0,0,1701,2531,0.130,0.090,0.340
1694180091,1516380,29381636,29328,1062836,2.387,0.512,97.024,0,0.012,0,58.400,61519.068,295963.202,0,0,24433,37841,0.120,0.080,0.340
1694180096,2646164,28251848,29328,1062840,10.669,3.752,85.236,0,0,0,3.202,90908279.462,14882828.284,0,0,608738,663377,0.190,0.100,0.340
1694180101,2997588,27900424,29328,1062840,8.425,5.675,84.850,0,0,0,109.600,184507876.191,30121986.854,0,0,1250317,1355888,0.180,0.100,0.340
1694180106,4590024,26307984,29328,1062844,8.762,6.562,84.137,0,0.025,0,0,191461682.738,29781271.587,0,0,1216096,1321161,0.560,0.180,0.370
1694180111,4610016,26287992,29328,1062844,7.462,4.812,86.959,0,0,0,107.996,174896348.588,26426364.175,0,0,1150761,1237967,0.600,0.190,0.370
1694180116,6433124,24464880,29328,1062848,7.550,6.500,85.113,0,0,0,5.600,179609970.626,27929299.333,0,0,1172555,1249915,0.630,0.210,0.370
1694180121,8641708,22256248,29336,1062884,7.912,5.887,85.318,0,0,0,24.798,177463409.669,25924784.897,0,0,1086077,1172837,0.820,0.250,0.390
1694180126,11098392,19799560,29336,1062888,8.588,7.063,83.360,0.013,0.013,0,27.203,195563336.820,31057631.370,0,0,1260488,1349275,1,0.300,0.400
1694180131,13530668,17367284,29336,1062888,8.587,6.762,83.548,0,0,0,8.000,192262843.798,30935650.763,0,0,1263911,1346662,1.160,0.340,0.420
1694180136,16045876,14852072,29336,1062892,9.137,7.287,83.098,0,0,0,5.600,199457496.999,31493769.117,0,0,1278964,1366589,1.310,0.390,0.430
1694180141,16418800,14479148,29336,1062892,8.588,6.338,84.428,0,0.013,0,8.800,192532975.427,32084650.349,0,0,1315725,1432721,1.600,0.470,0.450
